"INTEREST_ID","CONTACT_ID","R01_ORG_NAME"
13,4093,"Lazare Kaplan International Inc."
13,4108,"Ledesma SAAI"
13,4184,"Deutsche Lufthansa Aktiengesellschaft"
13,4369,"Metsaliitto Group"
13,4456,"M-real Corporation"
13,4505,"National Youth Council Benin (NYC - Benin)"
13,4529,"Nepali Paper Products Ltd."
13,4929,"Pirelli & C. S.p.A."
13,4969,"Post Grade School of the Federico Villarreal National University"
13,5513,"SIAT"
13,5967,"The Consortium for Purchasing and Distribution Ltd."
13,6204,"Trimtab Management Systems"
13,6498,"University of Melbourne"
13,3156823,"Hope Worldwide-Pakistan"
13,3166823,"ABB S.A."
13,3476823,"Oce N.V."
13,4626823,"Black Coral Inc."
13,6266823,"Protecto Ambiente Servicos y Suministros S.A. C.V."
13,8846823,"Aspen Institute's Business and Society Program"
13,13446823,"Eneryet Energias Renovables S.L."
13,13456823,"4flow AG"
13,19166823,"Anne Gire International Consulting Cabinet"
13,19276823,"Facultad de Ingenieria Geografica Ambiental y Ecoturismo - UNFV-Lima-Peru"
13,22336823,"Arbuniés y Lekunberri Asociados"
13,24816823,"Sambus Company Ltd."
13,31936823,"Wallenius Wilhemsen Logistics"
13,35246823,"Gindre Duchavany"
13,35946823,"The Dolphin Dream Society"
13,36896823,"Octaga Green Power & Sugar Ltd."
13,37896823,"deekay"
13,38126823,"IME - Imprimerie Moderne de l'Est"
13,39016823,"SOLEOU-AGROAZUR"
13,41806823,"SGS Mozambique, Lda"
13,41816823,"SGS Mozambique, Lda"
13,43346823,"Ricoh Argentina"
13,45056823,"S.C. Contor Group S.A."
13,45066823,"S.C. Contor Group S.A."
13,45416823,"S.C. Contor Group S.A."
13,45976823,"Groupe EMT"
13,49336823,"ICA AB"
13,52886823,"Outermedia GmbH"
13,54426823,"Garant Vohitra Environnement"
13,54466823,"Petrobras SA"
13,55176823,"Respect Europe"
13,58576823,"Energie Pour Tous"
13,61266823,"Colas"
13,63106823,"Garant Vohitra Environnement"
13,63266823,"Stichting Milieunet - Milieunet Foundation"
13,64316823,"Nou Sud"
13,65996823,"Naturoscope"
13,67936823,"Credit Suisse"
13,68506823,"Energy Management Services"
13,68696823,"Wessex Water"
13,68826823,"South East Consortium for International Development - SECID"
13,69266823,"Office Depot BS SAS"
13,75516823,"National Grid plc"
13,76216823,"Nou Sud"
13,84836823,"Changzhou Jinfangyuan Copper-Processing Co., Ltd."
13,88836823,"Charlemagne"
13,88856823,"Novartis Corporativo, S.A. de C.V."
13,93826823,"TUV Rheinland Holding AG"
13,96956823,"China Petroleum and Chemical Corporation - Sinopec"
13,100976823,"Sansemen Government"
13,101006823,"4C Strategies AB"
13,101776823,"Youth Association for Habitat"
14,70,"ABB S.A."
14,2623,"Fundación Ineval"
14,3195,"Grupo Novartis España"
14,3379,"Hope Worldwide-Pakistan"
14,4093,"Lazare Kaplan International Inc."
14,4369,"Metsaliitto Group"
14,4456,"M-real Corporation"
14,4505,"National Youth Council Benin (NYC - Benin)"
14,4969,"Post Grade School of the Federico Villarreal National University"
14,6204,"Trimtab Management Systems"
14,6498,"University of Melbourne"
14,666823,"Soluciones Dinamicas"
14,4726823,"Mabroc Teas Pvt Ltd."
14,12866823,"DnB NOR ASA"
14,14186823,"Empresas Publicas de Medellin"
14,15746823,"USCIB"
14,19166823,"Anne Gire International Consulting Cabinet"
14,21206823,"Transparency International Korea"
14,21336823,"Transparency International Korea"
14,23996823,"Mi2international Inc and SA"
14,25596823,"Mettenmeier GmbH - Utility Solutions"
14,37896823,"deekay"
14,41806823,"SGS Mozambique, Lda"
14,41816823,"SGS Mozambique, Lda"
14,43086823,"Rapaport Group of Companies"
14,44986823,"Uretec S.A."
14,45916823,"Danfoss Group"
14,52316823,"Instituto Coahuilense de Acceso a la Información Pública"
14,54466823,"Petrobras SA"
14,67936823,"Credit Suisse"
14,68826823,"South East Consortium for International Development - SECID"
14,83796823,"Indian Oil Corporation Ltd."
14,88856823,"Novartis Corporativo, S.A. de C.V."
14,89696823,"Statoil Hydro"
14,90066823,"Siemens S.A."
14,90076823,"Siemens S.A."
14,93826823,"TUV Rheinland Holding AG"
14,95846823,"Empresas Publicas de Medellin"
14,96486823,"Business Keeper AG"
14,96956823,"China Petroleum and Chemical Corporation - Sinopec"
14,100976823,"Sansemen Government"
14,101006823,"4C Strategies AB"
15,70,"ABB S.A."
15,1744,"CS Garment, Inc"
15,1791,"Danone-Serdika SA"
15,1842,"Demax Plc"
15,3192,"Grupo Motta"
15,3378,"Hope Worldwide-Pakistan"
15,3871,"Jaqalanka Group"
15,4077,"Lanka Hydraulic Institute"
15,4093,"Lazare Kaplan International Inc."
15,4108,"Ledesma SAAI"
15,4184,"Deutsche Lufthansa Aktiengesellschaft"
15,4505,"National Youth Council Benin (NYC - Benin)"
15,4513,"NEARCO"
15,4929,"Pirelli & C. S.p.A."
15,5546,"Sintesis Quimica S.A.I.C."
15,5967,"The Consortium for Purchasing and Distribution Ltd."
15,6204,"Trimtab Management Systems"
15,6498,"University of Melbourne"
15,6500,"University of Melbourne"
15,3156823,"Hope Worldwide-Pakistan"
15,8486823,"Sindicato Industrial Autonomo de Operarios en General de Maquiladoras de Reynosa C.T.M."
15,9176823,"Alcan Inc."
15,14186823,"Empresas Publicas de Medellin"
15,20406823,"Visteon Corporation"
15,22186823,"Network Systems"
15,23756823,"Lafarge"
15,24956823,"Roadmap Excelencia y Responsabilidad"
15,25426823,"Deloitte Touche Tohmatsu"
15,25436823,"Deloitte Touche Tohmatsu"
15,25446823,"Deloitte Touche Tohmatsu"
15,25596823,"Mettenmeier GmbH - Utility Solutions"
15,30726823,"Deloitte, S.L."
15,30746823,"Sourcio CJSC"
15,37896823,"deekay"
15,38096823,"Volga-Dnepr Group"
15,38126823,"IME - Imprimerie Moderne de l'Est"
15,39016823,"SOLEOU-AGROAZUR"
15,39776823,"Development Bank of the Philippines"
15,41816823,"SGS Mozambique, Lda"
15,45066823,"S.C. Contor Group S.A."
15,45796823,"Reinscoop Ltda."
15,45916823,"Danfoss Group"
15,49336823,"ICA AB"
15,49636823,"Trelleborg AB"
15,52746823,"HSCC Hospital Services Consultancy Corp. Ltd."
15,52886823,"Outermedia GmbH"
15,54466823,"Petrobras SA"
15,54916823,"BancTec France S.A."
15,55176823,"Respect Europe"
15,57586823,"PTS Consulting Japan K.K."
15,62876823,"A&G Management Consulting"
15,73536823,"Grupo Ferrovial, S.A."
15,75596823,"S.U.M."
15,83796823,"Indian Oil Corporation Ltd."
15,85446823,"MTN Nigeria Communications Ltd."
15,88836823,"Charlemagne"
15,88856823,"Novartis Corporativo, S.A. de C.V."
15,89696823,"Statoil Hydro"
15,89876823,"Unibail-Rodamco"
15,90066823,"Siemens S.A."
15,90076823,"Siemens S.A."
15,90426823,"Finaxo-Environnement"
15,93826823,"TUV Rheinland Holding AG"
15,96486823,"Business Keeper AG"
15,96956823,"China Petroleum and Chemical Corporation - Sinopec"
15,98546823,"Nike, Inc."
15,100976823,"Sansemen Government"
15,101776823,"Youth Association for Habitat"
15,103436823,"Carbones del Cerrejon LLC"
16,1,"1 Tabelionato de Notas e Protestos de N. Hamburgo"
16,12,"A&G Management Consulting"
16,42,"AB Electrolux"
16,66,"ABB Ltd."
16,75,"Abengoa"
16,94,"AccountAbility"
16,95,"ACDI Voca"
16,96,"ACDI Voca"
16,106,"Achilles Group Limited"
16,116,"Acome "
16,138,"ADD International Services, Inc."
16,144,"Adecco Australia"
16,148,"Adecco Denmark"
16,166,"Adecco Personnel Co Ltd"
16,199,"AECA"
16,203,"Aegis Media France"
16,223,"Agbar - Sociedad General de Aguas de Barcelona, S.A."
16,234,"Agencia EFE"
16,239,"AGF"
16,333,"Alfesa"
16,381,"SPIE SA"
16,395,"Ameritech Recyclers, Inc."
16,450,"Anhui Animal By-Products Import and Export Corp."
16,452,"Anima"
16,518,"Argus de la Presse"
16,538,"Artificial Limbs Manufacturing Corp of India"
16,548,"ASA Holding SA"
16,573,"Asociación Cultura Pro Naciones Unidas"
16,586,"Asociación Helsinki Espana -Dimension Humana"
16,604,"Association for Professionalism in Overseas Development"
16,607,"Associazione Campus Studi del Mediterraneo "
16,608,"Associazione Campus Studi del Mediterraneo "
16,612,"ASTEK SA"
16,624,"Atlas Cycles Ltd."
16,661,"Axia"
16,731,"Banco General S.A."
16,761,"Barceló Gestión Hotelera S.L."
16,763,"Barclays Bank of Ghana Ltd."
16,768,"Barpimo S.A."
16,776,"BASF AG"
16,844,"BG Group plc"
16,861,"BIOCON"
16,866,"Bischoff Textil AG"
16,868,"Biscuiterie Confiserie LOR"
16,875,"Bloomberg"
16,996,"Buena Mano Crafts, Inc"
16,1003,"Bulacan Chamber of Commerce and Industry"
16,1024,"Burgeap"
16,1028,"Business and Human Rights Resource Centre"
16,1033,"Business Council for the United Nations"
16,1042,"Business for Social Responsibility "
16,1106,"Caja de Ahorros y Monte de Piedad de Extremadura"
16,1107,"Caja de Ahorros y Monte de Piedad de Extremadura"
16,1127,"Calvert Group Ltd."
16,1131,"Camara de Comercio, Industrias y Agricultura de Panama"
16,1132,"Cámara Junior de Panamá  (JCI)"
16,1137,"Camuzzi Gas Pampeana S.A. y Camuzzi Gas del Sur S.A."
16,1138,"Camuzzi Gas Pampeana S.A. y Camuzzi Gas del Sur S.A."
16,1139,"Can Am Consulting"
16,1143,"Canal Bridge Consulting"
16,1144,"Canal Bridge Consulting"
16,1146,"Canberra International Airport"
16,1183,"Casa Esperanza"
16,1191,"Caux Round Table"
16,1239,"Center for Humanitarian Dialogue"
16,1245,"Central Azucarera de la Carlota"
16,1279,"Centro Empresarial de Inversion Social"
16,1282,"Centro Medico Paitilla"
16,1286,"Centro UNESCO de San Sebastian"
16,1287,"Centro UNESCO de San Sebastian"
16,1289,"Centros Comerciales Carrefour SA"
16,1291,"Centrum Finansowe Pulawska Sp. z.o.o"
16,1302,"Ceylon Oxygen"
16,1314,"Chamber of Cosmetics Industry of the Philippines"
16,1334,"Chevron"
16,1403,"Cima Business Center"
16,1414,"Cisco Systems"
16,1416,"Cite Marine"
16,1429,"City of Plock - Urzad Miasta Plocka"
16,1515,"COMCE"
16,1526,"Commercial Bank of Ceylon Ltd."
16,1567,"Condominio Conjunto Nacional"
16,1609,"Consejeros Independientes S.L. (CEMAD)"
16,1612,"Conservation International"
16,1613,"Conservation International"
16,1614,"Conservation International"
16,1615,"Conservation International"
16,1616,"Conservation International"
16,1618,"Consolidated Contractors Company"
16,1654,"COPARMEX"
16,1664,"CorpBrasil Comunicação  Corporativa"
16,1665,"CorpBrasil Comunicação  Corporativa"
16,1703,"CPFL Energia SA"
16,1707,"CPTM- Companhia Paulista de Trens Metropolitanos "
16,1709,"Craftrade Enterprises"
16,1734,"Cruickshanks Ceylon PVT Ltd"
16,1742,"CS Garment, Inc"
16,1761,"Culturalmente"
16,1769,"Daimler AG"
16,1781,"Daniel Dessaint Traiteur"
16,1788,"Danone"
16,1837,"Delta Cafes, S.G.P.S, S.A."
16,1838,"Delta Electronics"
16,1840,"Delta Service Comercial Ltda."
16,1841,"Demax Plc"
16,1857,"Desquenne et Giral"
16,1859,"Det Norske Veritas"
16,1866,"Deutsche Bank AG"
16,1877,"Deutscher Entwicklungsdienst (DED) gemeinnutzige GmbH"
16,1880,"Deva Comunicacion Financeria S.L."
16,1893,"DHL Worldwide"
16,1894,"DHL Worldwide"
16,1933,"Droit a l'energie sos futur"
16,1998,"ECPAT Philippines"
16,2022,"EDF"
16,2023,"EDF"
16,2038,"EDP-Electricidade de Portugal SA"
16,2057,"Cajasol - Monte de Piedad y Caja de Ahorros San Fernando de Huelva, Jerez y Sevilla"
16,2102,"Empresa de Acueducto y Alcantarillado de Bogota-ESP"
16,2167,"Engineering Projects India Ltd."
16,2168,"Engineers India Limited"
16,2178,"ENRESA Empresa Nacional de Residuos Radioactivos, S.A."
16,2185,"Enviro World, Hygiene International"
16,2207,"EUROTECH France"
16,2235,"España con ACNUR"
16,2243,"Establecimiento Las Marias"
16,2335,"EVN AG"
16,2363,"Fabrica Española de Confecciones, S.A."
16,2375,"Family Health International"
16,2382,"Faspac Management Company Ltd"
16,2409,"Federación Española del Vino"
16,2436,"Ferromolins, S.L."
16,2437,"FERSOL INDUSTRIA E COMERCIO "
16,2443,"FETV -  Fundación para la Educacion en la Television"
16,2498,"Foreign Buyers Association of the Philippines"
16,2501,"Foreign Trade Association"
16,2524,"Foundation for Business and Society"
16,2588,"Fundación Casa Taller"
16,2594,"Fundación Cultural Baur, A.C."
16,2595,"Fundación de Acción Social por Panamá"
16,2600,"Fundación de Organización Comunitaria"
16,2606,"Fundación Empresa Universidad Gallega, FEUGA"
16,2621,"Fundación Ideas Para La Paz"
16,2626,"Fundación José Ortega y Gasset"
16,2650,"Fundacion Universitaria San Pablo CEU"
16,2658,"FUNDES-Panamá"
16,2661,"Furnas Centrais Eletricas S/A"
16,2689,"Garment Industry Development Corporation- GIDC"
16,2704,"Gaz de France"
16,2705,"Gaz de France"
16,2878,"GC Network - Singapore"
16,2929,"Gelre Trabalho Temporario S.A."
16,2930,"Gelre Trabalho Temporario S.A."
16,2982,"Global Alliance for Workers and Communities"
16,2983,"Global Alliance for Workers and Communities"
16,2984,"GLOBAL ALUMINA"
16,2985,"GLOBAL ALUMINA"
16,2989,"Global Business Coalition on HIV/AIDS"
16,2990,"Global Business Coalition on HIV/AIDS"
16,2992,"Global Business Coalition on HIV/AIDS"
16,2999,"Global Credit Organisation Limited"
16,3034,"GlobalGiving"
16,3035,"GlobalGiving"
16,3036,"Globalitaria-International Peace Building Initiative"
16,3051,"Gonzalez Byass S.A."
16,3052,"Gonzalez Byass S.A."
16,3059,"Goulibeur"
16,3073,"Green Mountain Coffee Roasters"
16,3078,"Grimaldi Transferts S.A."
16,3097,"Groupe Bial"
16,3156,"Grupo Coimex"
16,3204,"Grupo Orsa"
16,3232,"GSF"
16,3236,"GSMI"
16,3265,"H. Cheong-Leen & Company"
16,3282,"Hans Brumann, Inc"
16,3287,"Harvard Business School"
16,3303,"Hazardous Elimination Corp."
16,3328,"Heubach Colour Pvt. Ltd."
16,3329,"Heubach Colour Pvt. Ltd."
16,3342,"Hijo de Augusto Mas, S.L."
16,3351,"Hindalco Industries Ltd"
16,3356,"Hindustan Organic Chemicals ltd."
16,3357,"Hindustan Paper Corporation Limited"
16,3359,"Hindustan Petroleum Corp. Ltd."
16,3372,"Holcim Ltd"
16,3394,"Housing Development Finance Corporation"
16,3399,"HSBC Holdings plc."
16,3406,"Huawei Technologies Co. Ltd."
16,3412,"Human Rights First"
16,3465,"International Trade Union Confederation (ITUC)"
16,3483,"IE Industries Fashions Inc."
16,3484,"IEPALA, Instituto de Estudios Políticos para América Latina y Africa"
16,3498,"Impact International"
16,3529,"Indray"
16,3530,"Indray"
16,3531,"Industria de Massas Santa Ernestina Ltda."
16,3541,"INET"
16,3542,"INET"
16,3598,"Instituto Alti Studi Internazionali"
16,3610,"Instituto de Estudos Legislativos Brasileiro (IDELB)"
16,3631,"Integrative Medical Services"
16,3656,"International Business Leaders Forum - IBLF"
16,3662,"International Business Leaders Forum - IBLF"
16,3676,"International Chamber of Commerce (ICC)"
16,3695,"International Federation of Chemical, Energy, Mine and General Workers' Unions (ICEM)"
16,3724,"International Institute of Sustainable Development"
16,3819,"ISAE FGV - Instituto Superior de Administração e Economia da Fundação Getulio Vargas"
16,3820,"ISAE FGV - Instituto Superior de Administração e Economia da Fundação Getulio Vargas"
16,3858,"LOTUS Servicios de Limpieza"
16,3868,"Japan Energy Corporation"
16,3878,"Jazztel"
16,3900,"John Keells Holdings PLC"
16,3921,"JSC ALTEN"
16,3964,"Keolis S.A."
16,4028,"KW Partners KB"
16,4093,"Lazare Kaplan International Inc."
16,4094,"Lazare Kaplan International Inc."
16,4096,"LCS Informatique"
16,4104,"Leadership Technologies, Inc."
16,4106,"LearnWell Resources Inc"
16,4123,"Li & Fung Limited"
16,4143,"Lions Clube De Curitiba - Centro"
16,4154,"LM Ericsson"
16,4157,"Logistics Plus"
16,4158,"Logistics Plus"
16,4185,"Deutsche Lufthansa Aktiengesellschaft"
16,4258,"MAO Plasticos S.A."
16,4267,"Markkula Center for Applied Ethics"
16,4274,"Martin-Belaysoud Expansion"
16,4298,"McCann Erickson"
16,4310,"MDD Comercio e Representacoes de Papel Ltda."
16,4325,"Medial Saude S/A"
16,4326,"Medial Saude S/A"
16,4327,"Medial Saude S/A"
16,4370,"Metsaliitto Group"
16,4376,"Micrel S.A."
16,4424,"MMTC"
16,4506,"Natura Cosmeticos S/A"
16,4512,"NEARCO"
16,4528,"Neoris Argentina S.A."
16,4538,"Net Impact"
16,4539,"Net Impact"
16,4548,"New York Office of the High Commissioner for Human Rights"
16,4603,"Nordea Bank AB"
16,4658,"Novozymes"
16,4684,"Octaga Green Power & Sugar Ltd."
16,4699,"Oil and Natural Gas Corporation"
16,4701,"Oil India Limited"
16,4708,"Unibrands AB"
16,4721,"One World Trust"
16,4724,"OpenSouth Ventures"
16,4728,"Optimos"
16,4734,"Organizacion Fundación Arelauquen"
16,4740,"Organizacoes Globo"
16,4768,"Otto GmbH & Co KG"
16,4781,"Oxford Analytica Ltd."
16,4809,"Pamodin, S.L."
16,4829,"Parijat Agencies"
16,4844,"Patronato del Servicio Nacional de Nutricion"
16,4913,"Philips Iberica, S.A."
16,4954,"Plastic-Puglia S.r.l"
16,4965,"Porto Seguro Companhia de Seguros Gerais"
16,4971,"Povvik-Oos Ltd"
16,4985,"Presentation Media Inc."
16,4997,"PricewaterhouseCoopers"
16,5033,"ProFuturo"
16,5094,"Radio Televisión Española"
16,5099,"Rainforest Alliance"
16,5106,"Rashtriya Chemicals and Fertilizers Ltd."
16,5112,"RBS- Rede Brasil Sul de Comunicacao"
16,5145,"Remy Cointreau"
16,5147,"REN - Redes Energeticas Nacionais, SGPS, SA"
16,5148,"REN - Redes Energeticas Nacionais, SGPS, SA"
16,5155,"Renault SAS"
16,5162,"Repsol YPF"
16,5171,"Respect Europe"
16,5173,"Respect Europe"
16,5176,"Responsible Business Initiative"
16,5177,"Responsible Business Initiative"
16,5186,"Ricardo Perez S.A."
16,5198,"Rimkok Company Ltd."
16,5223,"Robert Bosch HDS - Divisao Bosch Freios"
16,5249,"Rosia Montana Gold Corporation"
16,5267,"Royal Dutch Shell plc"
16,5270,"Royal Dutch Shell plc"
16,5319,"Saint Francis of Assisi College System"
16,5350,"Intesa Sanpaolo"
16,5398,"Saybolt International"
16,5412,"School of International and Public Affairs Columbia University"
16,5418,"SCI, Inc."
16,5419,"Scooters India LTD"
16,5461,"Semiconductor Complex Ltd."
16,5473,"Serendip Productions"
16,5476,"Merck Serono"
16,5489,"Servimedia"
16,5524,"Siena Ingenierie"
16,5539,"Singer Bangladesh Limited"
16,5540,"Singer Bangladesh Limited"
16,5555,"Sistema JSFC"
16,5562,"Skandinaviska Enskilda Banken AB"
16,5563,"Skandinaviska Enskilda Banken AB"
16,5572,"Sniace, S.A."
16,5576,"Socially Responsible Business Leadership Program"
16,5586,"Société Africaine de Fabrication de Cahiers Safca"
16,5596,"Société Civile Immobiliere Gerance Victoria (Sci La Rose)"
16,5599,"Société de Production de Legumes"
16,5659,"Soroptimist International"
16,5699,"Starbucks Coffee Company"
16,5706,"Statoil Hydro"
16,5727,"Storebrand ASA"
16,5749,"GDF Suez"
16,5762,"Supermercado Festval S.A."
16,5781,"SustainAbility Ltd"
16,5789,"Sveaskog AB"
16,5867,"Taxis G7"
16,5887,"Tejidos Royo, S.L."
16,5908,"Telefonica Movil Panama"
16,5909,"Telefonica Movil Panama"
16,5938,"Textil Santanderina, S.A."
16,5956,"ACC Limited"
16,5968,"Cooperativa Gladys B. de Ducasa, R.L."
16,5969,"Cooperativa Gladys B. de Ducasa, R.L."
16,5999,"The Great Plebeian College"
16,6005,"The Indian Hotels Company Ltd."
16,6017,"The Oasis School of Human Relations"
16,6030,"The Stride Foundation"
16,6076,"ThyssenKrupp Ascenseurs"
16,6093,"Tintes Viscolán, S.A."
16,6143,"Total Gas y Electricidad Argentina"
16,6162,"Trade Union Congress Ghana"
16,6179,"Transparency International"
16,6192,"Transportadora de Gas del Norte S.A."
16,6198,"Transportes Santa Maria Ltda."
16,6201,"Transunion Corporation"
16,6221,"Tweezerman Corp"
16,6240,"UBS AG"
16,6253,"Ultrex Management and Investments Corp."
16,6286,"Uni-Lonseal Plastics Inc"
16,6358,"United Nations Development Programme"
16,6454,"Universidad de Santiago de Compostela"
16,6456,"Universidad de Sevilla"
16,6463,"Universidad Nacional de Educación a Distancia (UNED)"
16,6471,"Universidad Rey Juan Carlos"
16,6474,"Universidad Santo Tomas"
16,6484,"University Externado de Colombia"
16,6495,"University of Dallas"
16,6499,"University of Melbourne"
16,6551,"Usina Santa Olinda S/A Acucar e Alcool"
16,6577,"Vascor"
16,6598,"Verite"
16,6625,"Vincular"
16,6627,"Visayan Forum Foundation"
16,6631,"Vives Vidal, Vivesa S.A."
16,6638,"Volga-Dnepr Group"
16,6648,"Volkswagen AG"
16,6666,"Warwick Business School"
16,6690,"Wharton School, Zicklin Center for Business Ethics Research"
16,6744,"World Federation of United Nations Associations WFUNA"
16,6756,"World Resources Institute - WRI"
16,6760,"World Resources Institute - WRI"
16,6761,"World Resources Institute - WRI"
16,6781,"XLGeneration AG"
16,6791,"YKK Zipper Philippines, Inc"
16,6794,"York University"
16,6797,"Young Men's Christian Association of Pangasian Inc."
